Head,Relation,Tail,Head_des,Tail_des,Relation_des,,,,
tay_ninh,co_mon_an_dac_san,banh_canh_trang_bang,"Tây Ninh là một tỉnh thuộc vùng Đông Nam Bộ, Việt Nam.Tây Ninh nằm ở vị trí cầu nối giữa Thành phố Hồ Chí Minh và thủ đô Phnôm Pênh, vương quốc Campuchia và là một trong những tỉnh nằm trong Vùng kinh tế trọng điểm phía Nam. Tỉnh có thành phố Tây Ninh nằm cách Thành phố Hồ Chí Minh 99 km theo đường Quốc lộ 22, cách biên giới Campuchia 40 km về phía Tây Bắc.",Bánh canh Trảng Bàng là ẩm thực trở thành đặc sản của Tây Ninh. Hầu như mỗi gia đình ở Trảng Bàng ai cũng biết nấu món bánh canh đã trở thành đặc sản.,co mon an dac san,,,,
tay_ninh,co_mon_an_dac_san,banh_trang_me,"Tây Ninh là một tỉnh thuộc vùng Đông Nam Bộ, Việt Nam.Tây Ninh nằm ở vị trí cầu nối giữa Thành phố Hồ Chí Minh và thủ đô Phnôm Pênh, vương quốc Campuchia và là một trong những tỉnh nằm trong Vùng kinh tế trọng điểm phía Nam. Tỉnh có thành phố Tây Ninh nằm cách Thành phố Hồ Chí Minh 99 km theo đường Quốc lộ 22, cách biên giới Campuchia 40 km về phía Tây Bắc.","Bánh Tráng Me là món Bánh Tráng Tây Ninh được các bạn trẻ ưa chuộng bởi sự thơm ngon và tính tiện dụng. Đây cũng là sản phẩm nằm trong top bán chạy nhất của Đặc Sản Tây Ninh. Sản phẩm thường được khách du lịch ưa chuộng và mua về làm quà cho người thân, bạn bè",co mon an dac san,,,,
tay_ninh,co_mon_an_dac_san,banh_trang_cuon_phoi_suong,"Tây Ninh là một tỉnh thuộc vùng Đông Nam Bộ, Việt Nam.Tây Ninh nằm ở vị trí cầu nối giữa Thành phố Hồ Chí Minh và thủ đô Phnôm Pênh, vương quốc Campuchia và là một trong những tỉnh nằm trong Vùng kinh tế trọng điểm phía Nam. Tỉnh có thành phố Tây Ninh nằm cách Thành phố Hồ Chí Minh 99 km theo đường Quốc lộ 22, cách biên giới Campuchia 40 km về phía Tây Bắc.","Bánh tráng phơi sương là một 2 đặc sản nổi tiếng nhất của Tây Ninh. Gồm 2 loại: bánh tráng phơi sương và muối tôm Tây Ninh. Bánh tráng phơi sương có vị mặn dẻo, dai, nổi tiếng với những món cuốn như: Bánh tráng cuốn thịt (bắp, đùi, nạc, lỗ tai heo, cá lóc nướng, cá lóc hấp).",co mon an dac san,,,,
dong_nai,co_mon_an_dac_san,buoi_tan_trieu,"Đồng Nai là một tỉnh thuộc vùng Đông Nam Bộ, Việt Nam.","Vùng đất Tân Triều nằm ở xã Tân Bình, huyện Vĩnh Cửu, tỉnh Đồng Nai. Vùng đất này không chỉ nổi tiếng với khung cảnh thanh bình của miền đồng quê mà còn rất nổi tiếng với những vườn bưởi Tân Triều xanh tươi, nặng trĩu quả.Vỏ bưởi cũng vô cùng mỏng, mỏng hơn rất nhiều so với những loại bưởi cùng loại trồng ở những vùng khác.c",co mon an dac san,,,,
dong_nai,co_mon_an_dac_san,doi_xao_lan,"Đồng Nai là một tỉnh thuộc vùng Đông Nam Bộ, Việt Nam.","Long Khánh là một thị xã thuộc tỉnh Ðồng Nai nổi tiếng với nhiều loại trái cây đặc sản. Những vườn cây trái xum xuê quanh năm là môi trường lý tưởng cho loài dơi trú ngụ. Ở Long Khánh có nhiều loại dơi như dơi quạ, dơi sen, dơi chó, dơi hương… Người dân miệt vườn giăng lưới bắt dơi để bảo vệ cây trái vào vụ thu hoạch, hơn thế thịt dơi còn được dùng để chế biến thành các món ăn như cháo dơi, dơi nướng, nổi bật là món Dơi xào lăn.",co mon an dac san,,,,
dong_nai,co_mon_an_dac_san,mit_to_nu,"Đồng Nai là một tỉnh thuộc vùng Đông Nam Bộ, Việt Nam.","Mít tố nữ, danh pháp hai phần: Artocarpus integer, là một loài cây mộc, cũng là cây ăn trái thuộc họ Dâu tằm. Bản địa của mít tố nữ là vùng Đông nam Á từ bán đảo Mã Lai sang đến Papua New Guinea. Cây này cũng được trồng ở Queensland, Úc và Ấn Độ.Ở Việt Nam, mít tố nữ trồng nhiều nhất ở vùng Long Khánh, tỉnh Đồng Nai.",co mon an dac san,,,,
dong_nai,co_mon_an_dac_san,canh_chua_la_giang,"Đồng Nai là một tỉnh thuộc vùng Đông Nam Bộ, Việt Nam.","Lá giang là loại lá mà theo đông y rất tốt cho sức khỏe. Vì lá có khả năng thanh nhiệt, giải độc và tính kháng sinh cao. Đối với những người bị chứng đầy hơi, chướng bụng ăn uống khó tiêu có thể sử dụng loại lá này. Nó giúp đường ruột bạn tốt hơn, kích thích tiêu hóa tạo cảm giác ăn ngon miệng hơn.Mùa hè là thời điểm lá giang phát triển nhanh và cực mạnh. Lá dễ sống, dễ kết hợp được nhiều loại thực phẩm khác nhau. Có thể là thịt hoặc hải sản đều cho món canh cực kỳ ngon và ngọt, đây là món ăn đặc sản của vùng Đồng Nai. Với món canh chua lá giang được nấu với cá cơm khô, dù dân giã nhưng cực kỳ tốn cơm. Món ăn cho sức khỏe tốt, giải nhiệt cực kỳ hiệu quả vào mùa hè.",co mon an dac san,,,,
dong_nai,co_mon_an_dac_san,_de_com_chien_nuoc_mam,"Đồng Nai là một tỉnh thuộc vùng Đông Nam Bộ, Việt Nam.","Ẩm thực Campuchia, cũng như thói quen ẩm thực của nhiều dân tộc thuộc nền văn minh lúa nước trong khu vực châu Á, cho thấy những đặc điểm riêng biệt. Người dân Campuchia có thói quen ăn gạo tẻ và ăn nhiều cá hơn thịt. Vào các ngày lễ tết, nông thôn cũng như thành thị đều có gói bánh tét, bánh ít. Phần lớn trong mỗi gia đình đều có mắm bồ hóc để ăn quanh năm.",co mon an dac san,,,,
dong_nai,co_mon_an_dac_san,com_ga_ca_man,"Đồng Nai là một tỉnh thuộc vùng Đông Nam Bộ, Việt Nam.","Cơm Gà Cá Mặn là món ăn đặc trưng của quê hương Long Khánh, Đồng Nai. Cơm được nấu trong nồi đất, trộn lẫn với các thức ăn kèm như thịt gà, chà bông, cá, đồng thời nêm nếm gia vị sao cho vừa ăn. Cá dùng làm món cơm chiên phải là cá mắm, nặng hơn khoảng hơn 1kg mới ngọt thịt vừa ăn. Tuy nhiên, nếu không có cá mắm, bạn có thể dùng khô cá thu để thay thế.",co mon an dac san,,,,
sai_gon,co_mon_an_dac_san,banh_wagashi,"Thành phố Hồ Chí Minh (thường được gọi là Sài Gòn) là một trong hai thành phố lớn nhất Việt Nam, đồng thời cũng là một trong những trung tâm kinh tế, chính trị, văn hóa và giáo dục quan trọng nhất của Việt Nam. Hiện nay, Thành phố Hồ Chí Minh là thành phố trực thuộc trung ương được xếp loại đô thị đặc biệt của Việt Nam, cùng với thủ đô Hà Nội.Vùng đất này ban đầu được gọi là Prey Nokor theo tiếng Khmer của người dân bản địa. Tên gọi này có nghĩa là ""thành trong rừng"". Vì sự sụp đổ của đế chế Khmer, vùng Nam Bộ trở thành đất vô chủ, về sau đã sáp nhập vào Đại Việt nhờ công cuộc khai phá miền Nam của chúa Nguyễn. Năm 1698, Nguyễn Hữu Cảnh cho lập phủ Gia Định, đánh dấu sự ra đời thành phố. Khi Pháp vào Đông Dương, để phục vụ công cuộc khai thác thuộc địa, thành phố Sài Gòn được thành lập và nhanh chóng phát triển, trở thành một trong hai đô thị quan trọng nhất Việt Nam. Sài Gòn cũng là thủ đô của Liên bang Đông Dương giai đoạn 1887–1901 (về sau, Pháp chuyển thủ đô Liên bang Đông Dương ra Hà Nội). Năm 1949, Sài Gòn trở thành thủ đô của Quốc gia Việt Nam, một chế độ liên minh với Pháp trong thời kỳ chiến tranh Đông Dương, và sau này là thủ đô của Việt Nam Cộng hòa (chế độ kế tục Quốc gia Việt Nam). Kể từ đó, thành phố này trở thành một trong những đô thị quan trọng nhất của Nam Việt Nam sau khi bị chia cắt năm 1954. Sau khi Việt Nam Cộng hòa sụp đổ trong sự kiện 30 tháng 4 năm 1975,... Cộng hòa Miền Nam Việt Nam tiếp quản chính quyền và quyết định hợp nhất Đô thành Sài Gòn và tỉnh Gia Định thành thành phố Sài Gòn – Gia Định. Ngày 2 tháng 7 năm 1976, Việt Nam tái thống nhất và Quốc hội nước Việt Nam thống nhất quyết định đổi tên thành phố Sài Gòn – Gia Định thành Thành phố Hồ Chí Minh, theo tên Chủ tịch nước đầu tiên của Việt Nam Dân chủ Cộng hòa.","Wagashi (和菓子, わがし) là tên gọi chung cho các loại đồ ngọt truyền thống của Nhật Bản với nguyên liệu thường dùng là thực vật, các loại bánh này thường ăn cùng với trà. Ban đầu wagashi được dùng trong các buổi tiệc trà truyền thống, hương vị của loại này được chăm chút hơn các loại đồ ăn khác cũng như được trình bày đẹp mắt và mang tính nghệ thuật, vì thế loại bánh này còn được xem là các tác phẩm nghệ thuật có thể ăn được. Wagashi là một trong các đại diện cho văn hóa Nhật Bản và đóng vai trò quan trọng trong cuộc sống hằng ngày tại nước này. Sài Gòn được biết đến là nơi có món đặc sản này.",co mon an dac san,,,,
sai_gon,co_mon_an_dac_san,kho_ca_dua,"Thành phố Hồ Chí Minh (thường được gọi là Sài Gòn) là một trong hai thành phố lớn nhất Việt Nam, đồng thời cũng là một trong những trung tâm kinh tế, chính trị, văn hóa và giáo dục quan trọng nhất của Việt Nam. Hiện nay, Thành phố Hồ Chí Minh là thành phố trực thuộc trung ương được xếp loại đô thị đặc biệt của Việt Nam, cùng với thủ đô Hà Nội.Vùng đất này ban đầu được gọi là Prey Nokor theo tiếng Khmer của người dân bản địa. Tên gọi này có nghĩa là ""thành trong rừng"". Vì sự sụp đổ của đế chế Khmer, vùng Nam Bộ trở thành đất vô chủ, về sau đã sáp nhập vào Đại Việt nhờ công cuộc khai phá miền Nam của chúa Nguyễn. Năm 1698, Nguyễn Hữu Cảnh cho lập phủ Gia Định, đánh dấu sự ra đời thành phố. Khi Pháp vào Đông Dương, để phục vụ công cuộc khai thác thuộc địa, thành phố Sài Gòn được thành lập và nhanh chóng phát triển, trở thành một trong hai đô thị quan trọng nhất Việt Nam. Sài Gòn cũng là thủ đô của Liên bang Đông Dương giai đoạn 1887–1901 (về sau, Pháp chuyển thủ đô Liên bang Đông Dương ra Hà Nội). Năm 1949, Sài Gòn trở thành thủ đô của Quốc gia Việt Nam, một chế độ liên minh với Pháp trong thời kỳ chiến tranh Đông Dương, và sau này là thủ đô của Việt Nam Cộng hòa (chế độ kế tục Quốc gia Việt Nam). Kể từ đó, thành phố này trở thành một trong những đô thị quan trọng nhất của Nam Việt Nam sau khi bị chia cắt năm 1954. Sau khi Việt Nam Cộng hòa sụp đổ trong sự kiện 30 tháng 4 năm 1975,... Cộng hòa Miền Nam Việt Nam tiếp quản chính quyền và quyết định hợp nhất Đô thành Sài Gòn và tỉnh Gia Định thành thành phố Sài Gòn – Gia Định. Ngày 2 tháng 7 năm 1976, Việt Nam tái thống nhất và Quốc hội nước Việt Nam thống nhất quyết định đổi tên thành phố Sài Gòn – Gia Định thành Thành phố Hồ Chí Minh, theo tên Chủ tịch nước đầu tiên của Việt Nam Dân chủ Cộng hòa.","Hiện nay Khô cá dứa một nắng Cần Giờ là món ăn ngon cũng là món quà tặng có thương hiệu và đầy ý nghĩa.Là một món ăn đặc sản của vùng Cần Giờ,Sài Gòn để bạn có thể mua về dùng hoặc làm quà tặng cho bạn bè và người thân.",co mon an dac san,,,,
sai_gon,co_mon_an_dac_san,banh_trung_thu,"Thành phố Hồ Chí Minh (thường được gọi là Sài Gòn) là một trong hai thành phố lớn nhất Việt Nam, đồng thời cũng là một trong những trung tâm kinh tế, chính trị, văn hóa và giáo dục quan trọng nhất của Việt Nam. Hiện nay, Thành phố Hồ Chí Minh là thành phố trực thuộc trung ương được xếp loại đô thị đặc biệt của Việt Nam, cùng với thủ đô Hà Nội.Vùng đất này ban đầu được gọi là Prey Nokor theo tiếng Khmer của người dân bản địa. Tên gọi này có nghĩa là ""thành trong rừng"". Vì sự sụp đổ của đế chế Khmer, vùng Nam Bộ trở thành đất vô chủ, về sau đã sáp nhập vào Đại Việt nhờ công cuộc khai phá miền Nam của chúa Nguyễn. Năm 1698, Nguyễn Hữu Cảnh cho lập phủ Gia Định, đánh dấu sự ra đời thành phố. Khi Pháp vào Đông Dương, để phục vụ công cuộc khai thác thuộc địa, thành phố Sài Gòn được thành lập và nhanh chóng phát triển, trở thành một trong hai đô thị quan trọng nhất Việt Nam. Sài Gòn cũng là thủ đô của Liên bang Đông Dương giai đoạn 1887–1901 (về sau, Pháp chuyển thủ đô Liên bang Đông Dương ra Hà Nội). Năm 1949, Sài Gòn trở thành thủ đô của Quốc gia Việt Nam, một chế độ liên minh với Pháp trong thời kỳ chiến tranh Đông Dương, và sau này là thủ đô của Việt Nam Cộng hòa (chế độ kế tục Quốc gia Việt Nam). Kể từ đó, thành phố này trở thành một trong những đô thị quan trọng nhất của Nam Việt Nam sau khi bị chia cắt năm 1954. Sau khi Việt Nam Cộng hòa sụp đổ trong sự kiện 30 tháng 4 năm 1975,... Cộng hòa Miền Nam Việt Nam tiếp quản chính quyền và quyết định hợp nhất Đô thành Sài Gòn và tỉnh Gia Định thành thành phố Sài Gòn – Gia Định. Ngày 2 tháng 7 năm 1976, Việt Nam tái thống nhất và Quốc hội nước Việt Nam thống nhất quyết định đổi tên thành phố Sài Gòn – Gia Định thành Thành phố Hồ Chí Minh, theo tên Chủ tịch nước đầu tiên của Việt Nam Dân chủ Cộng hòa.","Bánh Trung Thu quá quen thuộc với đời sống con người Việt Nam nhưng thực chất lại bắt nguồn từ Trung Quốc và có tên gọi khác là bánh Nguyệt. Loại bánh này được sản xuất nhiều ở Sài Gòn với các thương hiệu nổi tiếng như Kinh Đô, Givral Barkery, Như Lan.",co mon an dac san,,,,
